Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Brilliant Earth,AQBZ10X8EC3,https://www.brilliantearth.com/10x8mm-Emerald-Aquamarine-AQBZ10X8EC3/,1850,Emerald,4,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC11X8EC3,https://www.brilliantearth.com/11x8mm-Lab-Grown-Emerald-EMLC11X8EC3/,2590,Emerald,3.53,green,,Eye Clean,,Lab Grown
Brilliant Earth,STSL5.7X5.6RAU_1,https://www.brilliantearth.com/5.7x5.6mm-Unheated-Teal-Radiant-Sapphire-STSL5.7X5.6RAU_1/,1630,Radiant,1.2,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT5.9RD3_3,https://www.brilliantearth.com/5.9mm-Blue-Round-Montana-Sapphire-SBMT5.9RD3_3/,2260,Round,0.88,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO8.3X7OV3_1,https://www.brilliantearth.com/8.3x7mm-Oval-Colombian-Emerald-EMCO8.3X7OV3_1/,7300,Oval,1.47,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL7.8X6.9CU2_1,https://www.brilliantearth.com/7.8x6.9mm-Premium-Blue-Cushion-Sapphire-SBSL7.8X6.9CU2_1/,6350,Cushion,2.33,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT7.7X5.8CUU_1,https://www.brilliantearth.com/7.7x5.8mm-Unheated-Blue-Cushion-Montana-Sapphire-SBMT7.7X5.8CUU_1/,4450,Cushion,1.63,blue,,Slightly Included,,Lab Grown
Brilliant Earth,STSL10.2X9OV3_1V,https://www.brilliantearth.com/10.2x9mm-Teal-Oval-Sapphire-STSL10.2X9OV3_1V/,12850,Oval,5.04,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.0RD3_4,https://www.brilliantearth.com/7mm-Blue-Round-Sapphire-SBSL7.0RD3_4/,2510,Round,1.37,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBKN7.1X5.5OVU_1,https://www.brilliantearth.com/7.1x5.5mm-Unheated-Blue-Oval-Kenyan-Sapphire-SBKN7.1X5.5OVU_1/,2110,Oval,1.05,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.1X6.9CU3_1,https://www.brilliantearth.com/7.1x6.9mm-Blue-Cushion-Sapphire-SBSL7.1X6.9CU3_1/,3180,Cushion,2.05,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SYAU8X5.8OVU_1,https://www.brilliantearth.com/8x5.8mm-Unheated-Parti-Color-Oval-Australian-Sapphire-SYAU8X5.8OVU_1/,2950,Oval,1.4,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,STAU6.2X4.6RAU_1,https://www.brilliantearth.com/6.2x4.6mm-Unheated-Teal-Radiant-Australian-Sapphire-STAU6.2X4.6RAU_1/,2080,Radiant,0.8,teal,,Eye Clean,,Lab Grown
Brilliant Earth,STKN6.8X5.2PSU_1,https://www.brilliantearth.com/6.8x5.2mm-Unheated-Teal-Pear-Kenyan-Sapphire-STKN6.8X5.2PSU_1/,2160,Pear,0.83,teal,,Eye Clean,,Lab Grown
Brilliant Earth,STMT6.4X4.5OVU_1,https://www.brilliantearth.com/6.4x4.5mm-Unheated-Teal-Oval-Montana-Sapphire-STMT6.4X4.5OVU_1/,2900,Oval,0.74,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.4X4.5OVU_1,https://www.brilliantearth.com/6.4x4.5mm-Unheated-Green-Oval-Montana-Sapphire-SGMT6.4X4.5OVU_1/,2650,Oval,0.69,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO6.9X6.8AC3_1,https://www.brilliantearth.com/6.9x6.8mm-Asscher-Colombian-Emerald-EMCO6.9X6.8AC3_1/,4650,Asscher,1.24,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMCO8.1X6.4OV3_1,https://www.brilliantearth.com/8.1x6.4mm-Oval-Colombian-Emerald-EMCO8.1X6.4OV3_1/,4650,Oval,1.21,green,,Slightly Included,,Lab Grown
Brilliant Earth,SGKN6.2X5.3ECU_1,https://www.brilliantearth.com/6.2x5.3mm-Unheated-Green-Emerald-Kenyan-Sapphire-SGKN6.2X5.3ECU_1/,1540,Emerald,1.36,green,,Eye Clean,,Lab Grown
Brilliant Earth,SOMT5.1CU3_1,https://www.brilliantearth.com/5.1mm-Bi-Color-Cushion-Montana-Sapphire-SOMT5.1CU3_1/,1840,Cushion,0.79,orange,,Eye Clean,,Lab Grown
Brilliant Earth,SBLC12X6MQ3,https://www.brilliantearth.com/12x6mm-Blue-Marquise-Lab-Grown-Sapphire-SBLC12X6MQ3/,2200,Marquise,2.46,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBMT5.8RD3_5,https://www.brilliantearth.com/5.8mm-Blue-Round-Montana-Sapphire-SBMT5.8RD3_5/,2170,Round,0.9,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRGBZ13.4RD3_1,https://www.brilliantearth.com/13.4mm-Parti-Color-Round-Tourmaline-TRGBZ13.4RD3_1/,6590,Round,8.5,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO7.6X6.9EC3_1,https://www.brilliantearth.com/7.6x6.9mm-Colombian-Emerald-EMCO7.6X6.9EC3_1/,5850,Emerald,1.56,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL6.3CU3_2,https://www.brilliantearth.com/6.3mm-Blue-Cushion-Sapphire-SBSL6.3CU3_2/,2120,Cushion,1.24,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL8.6X7.7CU3_1,https://www.brilliantearth.com/8.6x7.7mm-Blue-Cushion-Sapphire-SBSL8.6X7.7CU3_1/,13350,Cushion,3.93,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SYAU9.2X7.1TRU_1,https://www.brilliantearth.com/9.2x7.1mm-Unheated-Parti-Color-Modified-Trillion-Australian-Sapphire-SYAU9.2X7.1TRU_1/,4060,Pear,1.87,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL7.8RD3_2,https://www.brilliantearth.com/7.8mm-Blue-Round-Sapphire-SBSL7.8RD3_2/,5650,Round,2.26,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SPSL7.4X5.6OV3_1,https://www.brilliantearth.com/7.4x5.6mm-Pink-Oval-Sapphire-SPSL7.4X5.6OV3_1/,2660,Oval,1.52,pink,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8.7X6.9EC3_1,https://www.brilliantearth.com/8.7x6.9mm-Emerald-EMZA8.7X6.9EC3_1/,9000,Emerald,1.97,green,,Slightly Included,,Lab Grown
Brilliant Earth,SYSL6.1AC3_1,https://www.brilliantearth.com/6.1mm-Parti-Color-Asscher-Sapphire-SYSL6.1AC3_1/,2210,Asscher,1.68,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SGMT6.0TRU_1,https://www.brilliantearth.com/6mm-Unheated-Green-Trillion-Montana-Sapphire-SGMT6.0TRU_1/,2750,Pear,0.79,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA9X7.1OV3_5,https://www.brilliantearth.com/9x7.1mm-Oval-Emerald-EMZA9X7.1OV3_5/,6750,Oval,1.78,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL6.6X6.4CU3_1,https://www.brilliantearth.com/6.6x6.4mm-Blue-Cushion-Sapphire-SBSL6.6X6.4CU3_1/,2510,Cushion,1.49,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SYMT5.1X4.9CU3_1,https://www.brilliantearth.com/5.1x4.9mm-Parti-Color-Cushion-Montana-Sapphire-SYMT5.1X4.9CU3_1/,1860,Cushion,0.71,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL9.3X8.7EC3_1,https://www.brilliantearth.com/9.3x8.7mm-Blue-Emerald-Sapphire-SBSL9.3X8.7EC3_1/,6890,Emerald,5.02,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO7.7X6.1EC3_1,https://www.brilliantearth.com/7.7x6.1mm-Colombian-Emerald-EMCO7.7X6.1EC3_1/,6200,Emerald,1.24,green,,Slightly Included,,Lab Grown
Brilliant Earth,GAAZ8X6EC3,https://www.brilliantearth.com/8x6mm-Peach-Emerald-Garnet-GAAZ8X6EC3/,575,Emerald,1.8,peach,,Eye Clean,,Lab Grown
Brilliant Earth,STAU6.7RD3_1,https://www.brilliantearth.com/6.7mm-Teal-Round-Australian-Sapphire-STAU6.7RD3_1/,2130,Round,1.33,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SPESL6.6X5.3OV3_1,https://www.brilliantearth.com/6.6x5.3mm-Peach-Oval-Sapphire-SPESL6.6X5.3OV3_1/,1450,Oval,0.86,peach,,Eye Clean,,Lab Grown
Brilliant Earth,STMT6.5RD3_10,https://www.brilliantearth.com/6.5mm-Teal-Round-Montana-Sapphire-STMT6.5RD3_10/,2290,Round,1.08,teal,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8.1X6.1PS2_1V,https://www.brilliantearth.com/8.1x6.1mm-Premium-Pear-Emerald-EMZA8.1X6.1PS2_1V/,6800,Pear,0.86,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA9X7OV3_6,https://www.brilliantearth.com/9x7mm-Oval-Emerald-EMZA9X7OV3_6/,6750,Oval,1.96,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMCO9.0CU3_1,https://www.brilliantearth.com/9mm-Cushion-Colombian-Emerald-EMCO9.0CU3_1/,9400,Cushion,2.55,green,,Slightly Included,,Lab Grown
Brilliant Earth,SYTZ5.6CUU_1,https://www.brilliantearth.com/5.6mm-Unheated-Yellow-Cushion-Tanzanian-Sapphire-SYTZ5.6CUU_1/,2080,Cushion,1.06,yellow,,Moderately Included,,Lab Grown
Brilliant Earth,SBMT7.3X5.8OV3_1,https://www.brilliantearth.com/7.3x5.8mm-Blue-Oval-Montana-Sapphire-SBMT7.3X5.8OV3_1/,2360,Oval,1.3,blue,,Eye Clean,,Lab Grown
Brilliant Earth,GAAZ8X6OV3,https://www.brilliantearth.com/8x6mm-Peach-Oval-Garnet-GAAZ8X6OV3/,475,Oval,1.48,peach,,Eye Clean,,Lab Grown
Brilliant Earth,SPULC8X6CU3,https://www.brilliantearth.com/8x6mm-Purple-Cushion-Lab-Grown-Sapphire-SPULC8X6CU3/,1250,Cushion,1.86,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL6.6AC3_3,https://www.brilliantearth.com/6.6mm-Blue-Asscher-Sapphire-SBSL6.6AC3_3/,2570,Asscher,1.53,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SPSL8.3X6.4PS3_2,https://www.brilliantearth.com/8.3x6.4mm-Pink-Pear-Sapphire-SPSL8.3X6.4PS3_2/,2270,Pear,1.48,pink,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL6.5AC3_3,https://www.brilliantearth.com/6.5mm-Blue-Asscher-Sapphire-SBSL6.5AC3_3/,2560,Asscher,2.08,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA10X8PS3_1,https://www.brilliantearth.com/10x8mm-Pear-Emerald-EMZA10X8PS3_1/,9350,Pear,2.26,green,,Slightly Included,,Lab Grown
Brilliant Earth,MO12.5X6.5MQ1,https://www.brilliantearth.com/12.5x6.5mm-Super-Premium-Modified-Marquise-Moissanite-MO12.5X6.5MQ1/,2030,Marquise,2.47,white,,VVS,,Lab Grown
Brilliant Earth,SBSL6X5.9CU3_2,https://www.brilliantearth.com/6x5.9mm-Blue-Cushion-Sapphire-SBSL6X5.9CU3_2/,1790,Cushion,1.34,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MOCH9X7EC3,https://www.brilliantearth.com/9x7mm-Champagne-Emerald-Moissanite-MOCH9X7EC3/,1550,Emerald,2.65,orange,,VVS,,Lab Grown
Brilliant Earth,SLPLC9X7OV3,https://www.brilliantearth.com/9x7mm-Light-Pink-Oval-Lab-Grown-Sapphire-SLPLC9X7OV3/,1090,Oval,2.2,pink,,Eye Clean,,Lab Grown
Brilliant Earth,SPETZ7.9X6OVU_1,https://www.brilliantearth.com/7.9x6mm-Unheated-Peach-Modified-Oval-Tanzanian-Sapphire-SPETZ7.9X6OVU_1/,2630,Oval,1.78,peach,,Moderately Included,,Lab Grown
Brilliant Earth,PABZ9X7OV3,https://www.brilliantearth.com/9x7mm-Green-Oval-Prasiolite-PABZ9X7OV3/,390,Oval,1.6,green,,Eye Clean,,Lab Grown
Brilliant Earth,GAAZ7.0CU3,https://www.brilliantearth.com/7mm-Peach-Cushion-Garnet-GAAZ7.0CU3/,650,Cushion,1.84,peach,,Eye Clean,,Lab Grown
Brilliant Earth,GAAZ7X5PS3,https://www.brilliantearth.com/7x5mm-Purple-Pear-Garnet-GAAZ7X5PS3/,350,Pear,0.79,purple,,Eye Clean,,Lab Grown
Brilliant Earth,STMT7X4.9CU3_1,https://www.brilliantearth.com/7x4.9mm-Teal-Cushion-Montana-Sapphire-STMT7X4.9CU3_1/,2140,Cushion,0.93,teal,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO8.0CU2_1,https://www.brilliantearth.com/8mm-Premium-Cushion-Colombian-Emerald-EMCO8.0CU2_1/,6900,Cushion,1.71,green,,Slightly Included,,Lab Grown
Brilliant Earth,SPINGRSL11.6TRU_1,https://www.brilliantearth.com/11.6x11.5mm-Unheated-Gray-Trillion-Spinel-SPINGRSL11.6TRU_1/,8800,Pear,5.67,other,,Eye Clean,,Lab Grown
Brilliant Earth,SPSL7.6X6.2OV3_1,https://www.brilliantearth.com/7.6x6.2mm-Pink-Oval-Sapphire-SPSL7.6X6.2OV3_1/,2420,Oval,1.74,pink,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA11.5X10EC3_1,https://www.brilliantearth.com/11.5x10mm-Emerald-EMZA11.5X10EC3_1/,11500,Emerald,5.48,green,,Slightly Included,,Lab Grown
Brilliant Earth,SOMT7.9X5.2MQ3_1,https://www.brilliantearth.com/7.9x5.2mm-Bi-Color-Marquise-Montana-Sapphire-SOMT7.9X5.2MQ3_1/,2430,Marquise,0.89,orange,,Eye Clean,,Lab Grown
Brilliant Earth,SGSL6.5X6.4AC3_1,https://www.brilliantearth.com/6.5x6.4mm-Parti-Color-Asscher-Sapphire-SGSL6.5X6.4AC3_1/,3370,Asscher,1.71,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8.0RD2_1,https://www.brilliantearth.com/8mm-Premium-Round-Emerald-EMZA8.0RD2_1/,6850,Round,1.76,green,,Slightly Included,,Lab Grown
Brilliant Earth,SPKN8.2X5.4PSU_1,https://www.brilliantearth.com/8.2x5.4mm-Unheated-Pink-Pear-Kenyan-Sapphire-SPKN8.2X5.4PSU_1/,2500,Pear,1.12,pink,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO7.4CU3_1,https://www.brilliantearth.com/7.4mm-Cushion-Colombian-Emerald-EMCO7.4CU3_1/,5650,Cushion,1.5,green,,Slightly Included,,Lab Grown
Brilliant Earth,SYSL7.7X5.6OV3_1,https://www.brilliantearth.com/7.7x5.6mm-Yellow-Modified-Oval-Sapphire-SYSL7.7X5.6OV3_1/,2160,Oval,1.01,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL8.9X8.8AC3_1V,https://www.brilliantearth.com/8.9x8.8mm-Blue-Asscher-Sapphire-SBSL8.9X8.8AC3_1V/,19700,Asscher,4.08,blue,,Eye Clean,,Lab Grown
Brilliant Earth,STAU6.0RDU_2,https://www.brilliantearth.com/6x5.9mm-Unheated-Teal-Round-Australian-Sapphire-STAU6.0RDU_2/,1800,Round,0.96,teal,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA10X8.1OV3_2,https://www.brilliantearth.com/10x8.1mm-Oval-Emerald-EMZA10X8.1OV3_2/,9300,Oval,2.6,green,,Slightly Included,,Lab Grown
Brilliant Earth,CIBZ9.9X7.9CU3_1,https://www.brilliantearth.com/9.9x7.9mm-Cushion-Citrine-CIBZ9.9X7.9CU3_1/,1110,Cushion,3.06,orange,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC8.5RD3,https://www.brilliantearth.com/8.5mm-Color-Change-Round-Lab-Grown-Alexandrite-ALLC8.5RD3/,1690,Round,2.81,purple,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA6.9RD3_1V,https://www.brilliantearth.com/6.9mm-Round-Emerald-EMZA6.9RD3_1V/,9050,Round,1.28,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL9X7EC3_1,https://www.brilliantearth.com/9x7mm-Blue-Emerald-Sapphire-SBSL9X7EC3_1/,4860,Emerald,2.68,blue,,Eye Clean,,Lab Grown
Brilliant Earth,CIBZ9X7OV3,https://www.brilliantearth.com/9x7mm-Yellow-Oval-Citrine-CIBZ9X7OV3/,450,Oval,1.6,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL10.3X7.8PS2_1V,https://www.brilliantearth.com/10.3x7.8mm-Premium-Blue-Pear-Sapphire-SBSL10.3X7.8PS2_1V/,8920,Pear,2.76,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA11.9X9.1OV3_1,https://www.brilliantearth.com/11.9x9.1mm-Oval-Emerald-EMZA11.9X9.1OV3_1/,11450,Oval,3.69,green,,Slightly Included,,Lab Grown
Brilliant Earth,STAU7.7RDU_1,https://www.brilliantearth.com/7.7mm-Unheated-Parti-Color-Round-Australian-Sapphire-STAU7.7RDU_1/,2450,Round,2.25,teal,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA9.7X6.9OV1_1V,https://www.brilliantearth.com/9.7x6.9mm-Super-Premium-Oval-Emerald-EMZA9.7X6.9OV1_1V/,9650,Oval,1.86,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL6.5CU3_1,https://www.brilliantearth.com/6.5mm-Blue-Cushion-Sapphire-SBSL6.5CU3_1/,2240,Cushion,1.4,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL10X6.6CU3_2,https://www.brilliantearth.com/10x6.6mm-Blue-Cushion-Sapphire-SBSL10X6.6CU3_2/,5420,Cushion,3,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA10.1X7.1PS2_1,https://www.brilliantearth.com/10.1x7.1mm-Premium-Pear-Emerald-EMZA10.1X7.1PS2_1/,8100,Pear,1.7,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL5.6RD3_2,https://www.brilliantearth.com/5.6mm-Blue-Round-Sapphire-SBSL5.6RD3_2/,1440,Round,0.84,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SPESL8.3X5.1OV3_1,https://www.brilliantearth.com/8.3x5.1mm-Peach-Oval-Sapphire-SPESL8.3X5.1OV3_1/,2120,Oval,1.22,peach,,Eye Clean,,Lab Grown
Brilliant Earth,SPULC9X7OV3,https://www.brilliantearth.com/9x7mm-Purple-Oval-Lab-Grown-Sapphire-SPULC9X7OV3/,1490,Oval,2.6,purple,,Eye Clean,,Lab Grown
Brilliant Earth,MOCH9X7OV3,https://www.brilliantearth.com/9x7mm-Champagne-Oval-Moissanite-MOCH9X7OV3/,990,Oval,2,orange,,VVS,,Lab Grown
Brilliant Earth,SPINPUTZ8.7X7.4CU3_1,https://www.brilliantearth.com/8.7x7.4mm-Purple-Cushion-Spinel-SPINPUTZ8.7X7.4CU3_1/,3300,Cushion,2.82,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SPINPUSL11.2RDU_1,https://www.brilliantearth.com/11.2mm-Unheated-Purple-Round-Spinel-SPINPUSL11.2RDU_1/,2390,Round,5.55,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SGRMT5.7RDU_1,https://www.brilliantearth.com/5.7mm-Unheated-Gray-Round-Montana-Sapphire-SGRMT5.7RDU_1/,3000,Round,0.8,other,,Eye Clean,,Lab Grown
Brilliant Earth,SUNPEOR10.2TRU_1,https://www.brilliantearth.com/10.2mm-Unheated-Peach-Modified-Trillion-Oregon-Sunstone-SUNPEOR10.2TRU_1/,1690,Pear,2.91,peach,,Slightly Included,,Lab Grown
Brilliant Earth,SPSL7.6X6.3CU3_1,https://www.brilliantearth.com/7.6x6.3mm-Pink-Cushion-Sapphire-SPSL7.6X6.3CU3_1/,2020,Cushion,1.57,pink,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA10X8OV3_1,https://www.brilliantearth.com/10x8mm-Oval-Emerald-EMZA10X8OV3_1/,8050,Oval,2.35,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA10X7.1PS2_2,https://www.brilliantearth.com/10x7.1mm-Premium-Pear-Emerald-EMZA10X7.1PS2_2/,8100,Pear,1.75,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA8.4X7.7EC2_1,https://www.brilliantearth.com/8.4x7.7mm-Premium-Emerald-EMZA8.4X7.7EC2_1/,19000,Emerald,2.21,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA9.1X7.1OV3_3,https://www.brilliantearth.com/9.1x7.1mm-Oval-Emerald-EMZA9.1X7.1OV3_3/,6750,Oval,1.65,green,,Slightly Included,,Lab Grown
Brilliant Earth,MO10X7EC1,https://www.brilliantearth.com/10x7mm-Super-Premium-Emerald-Moissanite-MO10X7EC1/,2050,Emerald,3,white,,VVS,,Lab Grown
Brilliant Earth,EMZA9X7.1OV3_3,https://www.brilliantearth.com/9x7.1mm-Oval-Emerald-EMZA9X7.1OV3_3/,4230,Oval,1.88,green,,Slightly Included,,Lab Grown
Brilliant Earth,SUNPEOR13.2RDU_1,https://www.brilliantearth.com/13.2x13.1mm-Unheated-Peach-Modified-Round-Oregon-Sunstone-SUNPEOR13.2RDU_1/,1360,Round,7.8,peach,,Slightly Included,,Lab Grown
Brilliant Earth,SYMT6.1X5.5OV3_1,https://www.brilliantearth.com/6.1x5.5mm-Yellow-Oval-Montana-Sapphire-SYMT6.1X5.5OV3_1/,1630,Oval,0.9,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,GATZ9.2X6.9OVU_1,https://www.brilliantearth.com/9.2x6.9mm-Unheated-Orange-Modified-Oval-Hessonite-Garnet-GATZ9.2X6.9OVU_1/,1210,Oval,2.44,orange,,Slightly Included,,Lab Grown
Brilliant Earth,STAU7X6.7TRU_1,https://www.brilliantearth.com/7x6.7mm-Unheated-Teal-Trillion-Australian-Sapphire-STAU7X6.7TRU_1/,2430,Pear,1.26,teal,,Eye Clean,,Lab Grown
Brilliant Earth,STSL7.7X7.5CU3_1,https://www.brilliantearth.com/7.7x7.5mm-Teal-Cushion-Sapphire-STSL7.7X7.5CU3_1/,3960,Cushion,3.06,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SGRMT6.1RDU_1,https://www.brilliantearth.com/6.1mm-Unheated-Gray-Round-Montana-Sapphire-SGRMT6.1RDU_1/,3200,Round,1.06,other,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL6.0CU3_3,https://www.brilliantearth.com/6mm-Blue-Cushion-Sapphire-SBSL6.0CU3_3/,1480,Cushion,1.16,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMCO12.5X6.7PS3_1,https://www.brilliantearth.com/12.5x6.7mm-Pear-Colombian-Emerald-EMCO12.5X6.7PS3_1/,9350,Pear,1.94,green,,Slightly Included,,Lab Grown
Brilliant Earth,SVSL6.0CU3_3,https://www.brilliantearth.com/6mm-Violet-Cushion-Sapphire-SVSL6.0CU3_3/,2360,Cushion,1.06,purple,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA9X7.1CU2_1,https://www.brilliantearth.com/9x7.1mm-Premium-Cushion-Emerald-EMZA9X7.1CU2_1/,5740,Cushion,2.06,green,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA8.1X5EC3_1,https://www.brilliantearth.com/8.1x5mm-Emerald-EMZA8.1X5EC3_1/,6630,Emerald,1.04,green,,Slightly Included,,Lab Grown
Brilliant Earth,QZRBZ16X12OV3,https://www.brilliantearth.com/16x12mm-Pink-Oval-Rose-Quartz-QZRBZ16X12OV3/,850,Oval,9,pink,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL6.5RD2_6,https://www.brilliantearth.com/6.5mm-Premium-Blue-Round-Sapphire-SBSL6.5RD2_6/,2090,Round,1.42,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRGBZ11.2X10.8EC3_1,https://www.brilliantearth.com/11.2x10.8mm-Green-Emerald-Tourmaline-TRGBZ11.2X10.8EC3_1/,2610,Emerald,6.76,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL6.6CU3_4,https://www.brilliantearth.com/6.6mm-Blue-Cushion-Sapphire-SBSL6.6CU3_4/,2150,Cushion,1.61,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SPINPUTZ7.9RD3_1,https://www.brilliantearth.com/7.9mm-Purple-Round-Spinel-SPINPUTZ7.9RD3_1/,2460,Round,2.07,purple,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC10X7EC3,https://www.brilliantearth.com/10x7mm-Lab-Grown-Emerald-EMLC10X7EC3/,2150,Emerald,2.64,green,,Eye Clean,,Lab Grown
Brilliant Earth,SYSL5.9RD3_1,https://www.brilliantearth.com/5.9mm-Yellow-Round-Sapphire-SYSL5.9RD3_1/,1460,Round,0.89,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,SUNPEOR13.3X9.3OVU_1,https://www.brilliantearth.com/13.3x9.3mm-Unheated-Peach-Modified-Oval-Oregon-Sunstone-SUNPEOR13.3X9.3OVU_1/,1420,Oval,4.69,peach,,Slightly Included,,Lab Grown
Brilliant Earth,SUNPEOR15X10.8OVU_1,https://www.brilliantearth.com/15x10.8mm-Unheated-Peach-Modified-Oval-Oregon-Sunstone-SUNPEOR15X10.8OVU_1/,2110,Oval,5.94,peach,,Slightly Included,,Lab Grown
Brilliant Earth,EMCO11.4X6PS3_1,https://www.brilliantearth.com/11.4x6mm-Pear-Colombian-Emerald-EMCO11.4X6PS3_1/,6800,Pear,1.44,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL5.9RD3_1,https://www.brilliantearth.com/5.9mm-Blue-Round-Sapphire-SBSL5.9RD3_1/,2540,Round,0.93,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL6.5RD3_6,https://www.brilliantearth.com/6.5mm-Blue-Round-Sapphire-SBSL6.5RD3_6/,2790,Round,1.27,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC9X6EC3,https://www.brilliantearth.com/9x6mm-Lab-Grown-Emerald-EMLC9X6EC3/,1650,Emerald,1.78,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA11.1X9.1OV2_1,https://www.brilliantearth.com/11.1x9.1mm-Premium-Oval-Emerald-EMZA11.1X9.1OV2_1/,13550,Oval,3.36,green,,Slightly Included,,Lab Grown
Brilliant Earth,SPULC8.0RD3,https://www.brilliantearth.com/8mm-Purple-Round-Lab-Grown-Sapphire-SPULC8.0RD3/,1650,Round,2.71,purple,,Eye Clean,,Lab Grown
Brilliant Earth,GAKN11X8.3OVU_1,https://www.brilliantearth.com/11x8.3mm-Unheated-Green-Modified-Oval-Grossular-Garnet-GAKN11X8.3OVU_1/,3060,Oval,2.57,green,,Eye Clean,,Lab Grown
Brilliant Earth,SVSL6.6RD3_1,https://www.brilliantearth.com/6.6mm-Violet-Round-Sapphire-SVSL6.6RD3_1/,2100,Round,1.46,purple,,Eye Clean,,Lab Grown
Brilliant Earth,STSL7.1X6.7EC2_1,https://www.brilliantearth.com/7.1x6.7mm-Premium-Teal-Emerald-Sapphire-STSL7.1X6.7EC2_1/,2400,Emerald,2.17,teal,,Eye Clean,,Lab Grown
